PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
DEUTNP,1,2001,7,m,45,5,213,O,O
DEUTNP,1,2001,7,m,50,5,281,O,O
DEUTNP,1,2001,7,m,55,5,462,O,O
DEUTNP,1,2001,7,m,60,5,727,O,O
DEUTNP,1,2001,7,m,65,5,879,O,O
DEUTNP,1,2001,7,m,70,5,1106,O,O
DEUTNP,1,2001,7,m,75,5,1086,O,O
DEUTNP,1,2001,7,m,80,5,804,O,O
DEUTNP,1,2001,7,m,85,5,835,O,O
DEUTNP,1,2001,7,m,90,5,452,O,O
DEUTNP,1,2001,7,m,95,+,99,O,O
DEUTNP,1,2001,7,m,TOT,.,7390,O,O
DEUTNP,1,2001,7,f,0,30,76,O,O
DEUTNP,1,2001,7,f,30,5,21,O,O
DEUTNP,1,2001,7,f,35,5,56,O,O
DEUTNP,1,2001,7,f,40,5,76,O,O
DEUTNP,1,2001,7,f,45,5,122,O,O
DEUTNP,1,2001,7,f,50,5,152,O,O
DEUTNP,1,2001,7,f,55,5,208,O,O
DEUTNP,1,2001,7,f,60,5,374,O,O
DEUTNP,1,2001,7,f,65,5,481,O,O
DEUTNP,1,2001,7,f,70,5,742,O,O
DEUTNP,1,2001,7,f,75,5,1302,O,O
DEUTNP,1,2001,7,f,80,5,1300,O,O
DEUTNP,1,2001,7,f,85,5,1940,O,O
DEUTNP,1,2001,7,f,90,5,1342,O,O
DEUTNP,1,2001,7,f,95,+,459,O,O
DEUTNP,1,2001,7,f,TOT,.,8651,O,O
DEUTNP,1,2001,7,b,0,30,203,O,O
DEUTNP,1,2001,7,b,30,5,81,O,O
DEUTNP,1,2001,7,b,35,5,175,O,O
DEUTNP,1,2001,7,b,40,5,216,O,O
DEUTNP,1,2001,7,b,45,5,335,O,O
DEUTNP,1,2001,7,b,50,5,433,O,O
DEUTNP,1,2001,7,b,55,5,670,O,O
DEUTNP,1,2001,7,b,60,5,1101,O,O
DEUTNP,1,2001,7,b,65,5,1360,O,O
DEUTNP,1,2001,7,b,70,5,1848,O,O
DEUTNP,1,2001,7,b,75,5,2388,O,O
DEUTNP,1,2001,7,b,80,5,2104,O,O
DEUTNP,1,2001,7,b,85,5,2775,O,O
DEUTNP,1,2001,7,b,90,5,1794,O,O
DEUTNP,1,2001,7,b,95,+,558,O,O
DEUTNP,1,2001,7,b,TOT,.,16041,O,O
DEUTNP,1,2001,8,m,0,30,153,O,O
DEUTNP,1,2001,8,m,30,5,60,O,O
DEUTNP,1,2001,8,m,35,5,98,O,O
DEUTNP,1,2001,8,m,40,5,152,O,O
DEUTNP,1,2001,8,m,45,5,221,O,O
DEUTNP,1,2001,8,m,50,5,271,O,O
DEUTNP,1,2001,8,m,55,5,414,O,O
DEUTNP,1,2001,8,m,60,5,768,O,O
DEUTNP,1,2001,8,m,65,5,903,O,O
DEUTNP,1,2001,8,m,70,5,1132,O,O
DEUTNP,1,2001,8,m,75,5,1086,O,O
DEUTNP,1,2001,8,m,80,5,792,O,O
DEUTNP,1,2001,8,m,85,5,832,O,O
DEUTNP,1,2001,8,m,90,5,406,O,O
DEUTNP,1,2001,8,m,95,+,108,O,O
DEUTNP,1,2001,8,m,TOT,.,7396,O,O
DEUTNP,1,2001,8,f,0,30,74,O,O
DEUTNP,1,2001,8,f,30,5,33,O,O
DEUTNP,1,2001,8,f,35,5,50,O,O
DEUTNP,1,2001,8,f,40,5,72,O,O
DEUTNP,1,2001,8,f,45,5,95,O,O
DEUTNP,1,2001,8,f,50,5,132,O,O
DEUTNP,1,2001,8,f,55,5,217,O,O
DEUTNP,1,2001,8,f,60,5,393,O,O
DEUTNP,1,2001,8,f,65,5,505,O,O
DEUTNP,1,2001,8,f,70,5,814,O,O
DEUTNP,1,2001,8,f,75,5,1310,O,O
DEUTNP,1,2001,8,f,80,5,1284,O,O
DEUTNP,1,2001,8,f,85,5,1890,O,O
DEUTNP,1,2001,8,f,90,5,1417,O,O
DEUTNP,1,2001,8,f,95,+,460,O,O
DEUTNP,1,2001,8,f,TOT,.,8746,O,O
DEUTNP,1,2001,8,b,0,30,227,O,O
DEUTNP,1,2001,8,b,30,5,93,O,O
DEUTNP,1,2001,8,b,35,5,148,O,O
DEUTNP,1,2001,8,b,40,5,224,O,O
DEUTNP,1,2001,8,b,45,5,316,O,O
DEUTNP,1,2001,8,b,50,5,403,O,O
DEUTNP,1,2001,8,b,55,5,631,O,O
DEUTNP,1,2001,8,b,60,5,1161,O,O
DEUTNP,1,2001,8,b,65,5,1408,O,O
DEUTNP,1,2001,8,b,70,5,1946,O,O
DEUTNP,1,2001,8,b,75,5,2396,O,O
DEUTNP,1,2001,8,b,80,5,2076,O,O
DEUTNP,1,2001,8,b,85,5,2722,O,O
DEUTNP,1,2001,8,b,90,5,1823,O,O
DEUTNP,1,2001,8,b,95,+,568,O,O
DEUTNP,1,2001,8,b,TOT,.,16142,O,O
DEUTNP,1,2001,9,m,0,30,156,O,O
DEUTNP,1,2001,9,m,30,5,66,O,O
DEUTNP,1,2001,9,m,35,5,83,O,O
DEUTNP,1,2001,9,m,40,5,155,O,O
DEUTNP,1,2001,9,m,45,5,230,O,O
DEUTNP,1,2001,9,m,50,5,265,O,O
DEUTNP,1,2001,9,m,55,5,449,O,O
DEUTNP,1,2001,9,m,60,5,847,O,O
DEUTNP,1,2001,9,m,65,5,914,O,O
DEUTNP,1,2001,9,m,70,5,1124,O,O
DEUTNP,1,2001,9,m,75,5,1158,O,O
DEUTNP,1,2001,9,m,80,5,814,O,O
DEUTNP,1,2001,9,m,85,5,901,O,O
DEUTNP,1,2001,9,m,90,5,516,O,O
DEUTNP,1,2001,9,m,95,+,99,O,O
DEUTNP,1,2001,9,m,TOT,.,7777,O,O
DEUTNP,1,2001,9,f,0,30,94,O,O
DEUTNP,1,2001,9,f,30,5,25,O,O
DEUTNP,1,2001,9,f,35,5,42,O,O
DEUTNP,1,2001,9,f,40,5,94,O,O
DEUTNP,1,2001,9,f,45,5,103,O,O
DEUTNP,1,2001,9,f,50,5,178,O,O
DEUTNP,1,2001,9,f,55,5,219,O,O
DEUTNP,1,2001,9,f,60,5,389,O,O
DEUTNP,1,2001,9,f,65,5,497,O,O
DEUTNP,1,2001,9,f,70,5,820,O,O
DEUTNP,1,2001,9,f,75,5,1460,O,O
DEUTNP,1,2001,9,f,80,5,1366,O,O
DEUTNP,1,2001,9,f,85,5,2041,O,O
DEUTNP,1,2001,9,f,90,5,1447,O,O
DEUTNP,1,2001,9,f,95,+,475,O,O
DEUTNP,1,2001,9,f,TOT,.,9250,O,O
DEUTNP,1,2001,9,b,0,30,250,O,O
DEUTNP,1,2001,9,b,30,5,91,O,O
DEUTNP,1,2001,9,b,35,5,125,O,O
DEUTNP,1,2001,9,b,40,5,249,O,O
DEUTNP,1,2001,9,b,45,5,333,O,O
DEUTNP,1,2001,9,b,50,5,443,O,O
DEUTNP,1,2001,9,b,55,5,668,O,O
DEUTNP,1,2001,9,b,60,5,1236,O,O
DEUTNP,1,2001,9,b,65,5,1411,O,O
DEUTNP,1,2001,9,b,70,5,1944,O,O
DEUTNP,1,2001,9,b,75,5,2618,O,O
DEUTNP,1,2001,9,b,80,5,2180,O,O
DEUTNP,1,2001,9,b,85,5,2942,O,O
DEUTNP,1,2001,9,b,90,5,1963,O,O
DEUTNP,1,2001,9,b,95,+,574,O,O
DEUTNP,1,2001,9,b,TOT,.,17027,O,O
DEUTNP,1,2001,10,m,0,30,170,O,O
DEUTNP,1,2001,10,m,30,5,59,O,O
DEUTNP,1,2001,10,m,35,5,100,O,O
DEUTNP,1,2001,10,m,40,5,136,O,O
DEUTNP,1,2001,10,m,45,5,229,O,O
DEUTNP,1,2001,10,m,50,5,275,O,O
DEUTNP,1,2001,10,m,55,5,440,O,O
DEUTNP,1,2001,10,m,60,5,748,O,O
DEUTNP,1,2001,10,m,65,5,841,O,O
DEUTNP,1,2001,10,m,70,5,1079,O,O
DEUTNP,1,2001,10,m,75,5,1154,O,O
DEUTNP,1,2001,10,m,80,5,864,O,O
DEUTNP,1,2001,10,m,85,5,928,O,O
DEUTNP,1,2001,10,m,90,5,475,O,O
DEUTNP,1,2001,10,m,95,+,119,O,O
DEUTNP,1,2001,10,m,TOT,.,7617,O,O
DEUTNP,1,2001,10,f,0,30,90,O,O
DEUTNP,1,2001,10,f,30,5,27,O,O
DEUTNP,1,2001,10,f,35,5,31,O,O
DEUTNP,1,2001,10,f,40,5,83,O,O
DEUTNP,1,2001,10,f,45,5,113,O,O
DEUTNP,1,2001,10,f,50,5,155,O,O
DEUTNP,1,2001,10,f,55,5,195,O,O
DEUTNP,1,2001,10,f,60,5,407,O,O
DEUTNP,1,2001,10,f,65,5,474,O,O
DEUTNP,1,2001,10,f,70,5,801,O,O
DEUTNP,1,2001,10,f,75,5,1385,O,O
DEUTNP,1,2001,10,f,80,5,1334,O,O
DEUTNP,1,2001,10,f,85,5,2047,O,O
DEUTNP,1,2001,10,f,90,5,1468,O,O
DEUTNP,1,2001,10,f,95,+,462,O,O
DEUTNP,1,2001,10,f,TOT,.,9072,O,O
DEUTNP,1,2001,10,b,0,30,260,O,O
DEUTNP,1,2001,10,b,30,5,86,O,O
DEUTNP,1,2001,10,b,35,5,131,O,O
DEUTNP,1,2001,10,b,40,5,219,O,O
DEUTNP,1,2001,10,b,45,5,342,O,O
DEUTNP,1,2001,10,b,50,5,430,O,O
DEUTNP,1,2001,10,b,55,5,635,O,O
DEUTNP,1,2001,10,b,60,5,1155,O,O
DEUTNP,1,2001,10,b,65,5,1315,O,O
DEUTNP,1,2001,10,b,70,5,1880,O,O
DEUTNP,1,2001,10,b,75,5,2539,O,O
DEUTNP,1,2001,10,b,80,5,2198,O,O
DEUTNP,1,2001,10,b,85,5,2975,O,O
DEUTNP,1,2001,10,b,90,5,1943,O,O
DEUTNP,1,2001,10,b,95,+,581,O,O
DEUTNP,1,2001,10,b,TOT,.,16689,O,O
DEUTNP,1,2001,11,m,0,30,180,O,O
DEUTNP,1,2001,11,m,30,5,61,O,O
DEUTNP,1,2001,11,m,35,5,98,O,O
DEUTNP,1,2001,11,m,40,5,130,O,O
DEUTNP,1,2001,11,m,45,5,221,O,O
DEUTNP,1,2001,11,m,50,5,278,O,O
DEUTNP,1,2001,11,m,55,5,430,O,O
DEUTNP,1,2001,11,m,60,5,787,O,O
DEUTNP,1,2001,11,m,65,5,872,O,O
DEUTNP,1,2001,11,m,70,5,1121,O,O
DEUTNP,1,2001,11,m,75,5,1142,O,O
DEUTNP,1,2001,11,m,80,5,846,O,O
DEUTNP,1,2001,11,m,85,5,855,O,O
DEUTNP,1,2001,11,m,90,5,445,O,O
DEUTNP,1,2001,11,m,95,+,134,O,O
DEUTNP,1,2001,11,m,TOT,.,7600,O,O
DEUTNP,1,2001,11,f,0,30,70,O,O
DEUTNP,1,2001,11,f,30,5,29,O,O
DEUTNP,1,2001,11,f,35,5,49,O,O
DEUTNP,1,2001,11,f,40,5,72,O,O
DEUTNP,1,2001,11,f,45,5,110,O,O
DEUTNP,1,2001,11,f,50,5,160,O,O
DEUTNP,1,2001,11,f,55,5,223,O,O
DEUTNP,1,2001,11,f,60,5,382,O,O
DEUTNP,1,2001,11,f,65,5,429,O,O
DEUTNP,1,2001,11,f,70,5,768,O,O
DEUTNP,1,2001,11,f,75,5,1293,O,O
DEUTNP,1,2001,11,f,80,5,1421,O,O
DEUTNP,1,2001,11,f,85,5,1951,O,O
DEUTNP,1,2001,11,f,90,5,1473,O,O
DEUTNP,1,2001,11,f,95,+,497,O,O
DEUTNP,1,2001,11,f,TOT,.,8927,O,O
DEUTNP,1,2001,11,b,0,30,250,O,O
DEUTNP,1,2001,11,b,30,5,90,O,O
DEUTNP,1,2001,11,b,35,5,147,O,O
DEUTNP,1,2001,11,b,40,5,202,O,O
DEUTNP,1,2001,11,b,45,5,331,O,O
DEUTNP,1,2001,11,b,50,5,438,O,O
DEUTNP,1,2001,11,b,55,5,653,O,O
DEUTNP,1,2001,11,b,60,5,1169,O,O
DEUTNP,1,2001,11,b,65,5,1301,O,O
DEUTNP,1,2001,11,b,70,5,1889,O,O
DEUTNP,1,2001,11,b,75,5,2435,O,O
DEUTNP,1,2001,11,b,80,5,2267,O,O
DEUTNP,1,2001,11,b,85,5,2806,O,O
DEUTNP,1,2001,11,b,90,5,1918,O,O
DEUTNP,1,2001,11,b,95,+,631,O,O
DEUTNP,1,2001,11,b,TOT,.,16527,O,O
DEUTNP,1,2001,12,m,0,30,136,O,O
DEUTNP,1,2001,12,m,30,5,67,O,O
DEUTNP,1,2001,12,m,35,5,90,O,O
DEUTNP,1,2001,12,m,40,5,141,O,O
DEUTNP,1,2001,12,m,45,5,205,O,O
DEUTNP,1,2001,12,m,50,5,277,O,O
DEUTNP,1,2001,12,m,55,5,429,O,O
DEUTNP,1,2001,12,m,60,5,758,O,O
DEUTNP,1,2001,12,m,65,5,854,O,O
DEUTNP,1,2001,12,m,70,5,1074,O,O
DEUTNP,1,2001,12,m,75,5,1115,O,O
DEUTNP,1,2001,12,m,80,5,817,O,O
DEUTNP,1,2001,12,m,85,5,861,O,O
DEUTNP,1,2001,12,m,90,5,457,O,O
DEUTNP,1,2001,12,m,95,+,117,O,O
DEUTNP,1,2001,12,m,TOT,.,7398,O,O
DEUTNP,1,2001,12,f,0,30,80,O,O
DEUTNP,1,2001,12,f,30,5,24,O,O
DEUTNP,1,2001,12,f,35,5,56,O,O
DEUTNP,1,2001,12,f,40,5,76,O,O
DEUTNP,1,2001,12,f,45,5,117,O,O
DEUTNP,1,2001,12,f,50,5,142,O,O
DEUTNP,1,2001,12,f,55,5,218,O,O
DEUTNP,1,2001,12,f,60,5,378,O,O
DEUTNP,1,2001,12,f,65,5,476,O,O
DEUTNP,1,2001,12,f,70,5,847,O,O
DEUTNP,1,2001,12,f,75,5,1299,O,O
DEUTNP,1,2001,12,f,80,5,1390,O,O
DEUTNP,1,2001,12,f,85,5,1956,O,O
DEUTNP,1,2001,12,f,90,5,1426,O,O
DEUTNP,1,2001,12,f,95,+,438,O,O
DEUTNP,1,2001,12,f,TOT,.,8923,O,O
DEUTNP,1,2001,12,b,0,30,216,O,O
DEUTNP,1,2001,12,b,30,5,91,O,O
DEUTNP,1,2001,12,b,35,5,146,O,O
DEUTNP,1,2001,12,b,40,5,217,O,O
DEUTNP,1,2001,12,b,45,5,322,O,O
DEUTNP,1,2001,12,b,50,5,419,O,O
DEUTNP,1,2001,12,b,55,5,647,O,O
DEUTNP,1,2001,12,b,60,5,1136,O,O
DEUTNP,1,2001,12,b,65,5,1330,O,O
DEUTNP,1,2001,12,b,70,5,1921,O,O
DEUTNP,1,2001,12,b,75,5,2414,O,O
DEUTNP,1,2001,12,b,80,5,2207,O,O
DEUTNP,1,2001,12,b,85,5,2817,O,O
DEUTNP,1,2001,12,b,90,5,1883,O,O
DEUTNP,1,2001,12,b,95,+,555,O,O
DEUTNP,1,2001,12,b,TOT,.,16321,O,O
DEUTNP,1,2001,13,m,0,30,157,O,O
DEUTNP,1,2001,13,m,30,5,68,O,O
DEUTNP,1,2001,13,m,35,5,104,O,O
DEUTNP,1,2001,13,m,40,5,151,O,O
DEUTNP,1,2001,13,m,45,5,225,O,O
DEUTNP,1,2001,13,m,50,5,285,O,O
DEUTNP,1,2001,13,m,55,5,415,O,O
DEUTNP,1,2001,13,m,60,5,747,O,O
DEUTNP,1,2001,13,m,65,5,866,O,O
DEUTNP,1,2001,13,m,70,5,1118,O,O
DEUTNP,1,2001,13,m,75,5,1130,O,O
DEUTNP,1,2001,13,m,80,5,785,O,O
DEUTNP,1,2001,13,m,85,5,841,O,O
DEUTNP,1,2001,13,m,90,5,466,O,O
DEUTNP,1,2001,13,m,95,+,112,O,O
DEUTNP,1,2001,13,m,TOT,.,7470,O,O
DEUTNP,1,2001,13,f,0,30,83,O,O
DEUTNP,1,2001,13,f,30,5,23,O,O
DEUTNP,1,2001,13,f,35,5,45,O,O
DEUTNP,1,2001,13,f,40,5,82,O,O
DEUTNP,1,2001,13,f,45,5,117,O,O
DEUTNP,1,2001,13,f,50,5,141,O,O
DEUTNP,1,2001,13,f,55,5,203,O,O
DEUTNP,1,2001,13,f,60,5,384,O,O
DEUTNP,1,2001,13,f,65,5,472,O,O
DEUTNP,1,2001,13,f,70,5,728,O,O
DEUTNP,1,2001,13,f,75,5,1298,O,O
DEUTNP,1,2001,13,f,80,5,1324,O,O
DEUTNP,1,2001,13,f,85,5,1986,O,O
DEUTNP,1,2001,13,f,90,5,1424,O,O
DEUTNP,1,2001,13,f,95,+,449,O,O
DEUTNP,1,2001,13,f,TOT,.,8759,O,O
DEUTNP,1,2001,13,b,0,30,240,O,O
DEUTNP,1,2001,13,b,30,5,91,O,O
DEUTNP,1,2001,13,b,35,5,149,O,O
DEUTNP,1,2001,13,b,40,5,233,O,O
DEUTNP,1,2001,13,b,45,5,342,O,O
DEUTNP,1,2001,13,b,50,5,426,O,O
DEUTNP,1,2001,13,b,55,5,618,O,O
DEUTNP,1,2001,13,b,60,5,1131,O,O
DEUTNP,1,2001,13,b,65,5,1338,O,O
DEUTNP,1,2001,13,b,70,5,1846,O,O
DEUTNP,1,2001,13,b,75,5,2428,O,O
DEUTNP,1,2001,13,b,80,5,2109,O,O
DEUTNP,1,2001,13,b,85,5,2827,O,O
DEUTNP,1,2001,13,b,90,5,1890,O,O
DEUTNP,1,2001,13,b,95,+,561,O,O
DEUTNP,1,2001,13,b,TOT,.,16229,O,O
DEUTNP,1,2001,14,m,0,30,139,O,O
DEUTNP,1,2001,14,m,30,5,62,O,O
DEUTNP,1,2001,14,m,35,5,95,O,O
DEUTNP,1,2001,14,m,40,5,179,O,O
DEUTNP,1,2001,14,m,45,5,198,O,O
DEUTNP,1,2001,14,m,50,5,266,O,O
DEUTNP,1,2001,14,m,55,5,450,O,O
DEUTNP,1,2001,14,m,60,5,763,O,O
DEUTNP,1,2001,14,m,65,5,890,O,O
DEUTNP,1,2001,14,m,70,5,1200,O,O
DEUTNP,1,2001,14,m,75,5,1086,O,O
DEUTNP,1,2001,14,m,80,5,842,O,O
DEUTNP,1,2001,14,m,85,5,893,O,O
DEUTNP,1,2001,14,m,90,5,424,O,O
DEUTNP,1,2001,14,m,95,+,106,O,O
DEUTNP,1,2001,14,m,TOT,.,7593,O,O
DEUTNP,1,2001,14,f,0,30,77,O,O
DEUTNP,1,2001,14,f,30,5,30,O,O
DEUTNP,1,2001,14,f,35,5,56,O,O
DEUTNP,1,2001,14,f,40,5,83,O,O
DEUTNP,1,2001,14,f,45,5,113,O,O
DEUTNP,1,2001,14,f,50,5,149,O,O
DEUTNP,1,2001,14,f,55,5,200,O,O
DEUTNP,1,2001,14,f,60,5,340,O,O
DEUTNP,1,2001,14,f,65,5,467,O,O
DEUTNP,1,2001,14,f,70,5,771,O,O
DEUTNP,1,2001,14,f,75,5,1285,O,O
DEUTNP,1,2001,14,f,80,5,1327,O,O
DEUTNP,1,2001,14,f,85,5,1973,O,O
DEUTNP,1,2001,14,f,90,5,1395,O,O
DEUTNP,1,2001,14,f,95,+,509,O,O
DEUTNP,1,2001,14,f,TOT,.,8775,O,O
DEUTNP,1,2001,14,b,0,30,216,O,O
DEUTNP,1,2001,14,b,30,5,92,O,O
DEUTNP,1,2001,14,b,35,5,151,O,O
DEUTNP,1,2001,14,b,40,5,262,O,O
DEUTNP,1,2001,14,b,45,5,311,O,O
DEUTNP,1,2001,14,b,50,5,415,O,O
DEUTNP,1,2001,14,b,55,5,650,O,O
DEUTNP,1,2001,14,b,60,5,1103,O,O
DEUTNP,1,2001,14,b,65,5,1357,O,O
DEUTNP,1,2001,14,b,70,5,1971,O,O
DEUTNP,1,2001,14,b,75,5,2371,O,O
DEUTNP,1,2001,14,b,80,5,2169,O,O
DEUTNP,1,2001,14,b,85,5,2866,O,O
DEUTNP,1,2001,14,b,90,5,1819,O,O
DEUTNP,1,2001,14,b,95,+,615,O,O
DEUTNP,1,2001,14,b,TOT,.,16368,O,O
DEUTNP,1,2001,15,m,0,30,139,O,O
DEUTNP,1,2001,15,m,30,5,47,O,O
DEUTNP,1,2001,15,m,35,5,80,O,O
DEUTNP,1,2001,15,m,40,5,147,O,O
DEUTNP,1,2001,15,m,45,5,202,O,O
DEUTNP,1,2001,15,m,50,5,272,O,O
DEUTNP,1,2001,15,m,55,5,414,O,O
DEUTNP,1,2001,15,m,60,5,722,O,O
DEUTNP,1,2001,15,m,65,5,861,O,O
DEUTNP,1,2001,15,m,70,5,1055,O,O
DEUTNP,1,2001,15,m,75,5,1091,O,O
DEUTNP,1,2001,15,m,80,5,839,O,O
DEUTNP,1,2001,15,m,85,5,824,O,O
DEUTNP,1,2001,15,m,90,5,419,O,O
DEUTNP,1,2001,15,m,95,+,88,O,O
DEUTNP,1,2001,15,m,TOT,.,7200,O,O
DEUTNP,1,2001,15,f,0,30,80,O,O
DEUTNP,1,2001,15,f,30,5,28,O,O
DEUTNP,1,2001,15,f,35,5,47,O,O
DEUTNP,1,2001,15,f,40,5,67,O,O
DEUTNP,1,2001,15,f,45,5,93,O,O
DEUTNP,1,2001,15,f,50,5,156,O,O
DEUTNP,1,2001,15,f,55,5,194,O,O
DEUTNP,1,2001,15,f,60,5,371,O,O
DEUTNP,1,2001,15,f,65,5,492,O,O
DEUTNP,1,2001,15,f,70,5,732,O,O
DEUTNP,1,2001,15,f,75,5,1261,O,O
DEUTNP,1,2001,15,f,80,5,1338,O,O
DEUTNP,1,2001,15,f,85,5,1843,O,O
DEUTNP,1,2001,15,f,90,5,1355,O,O
DEUTNP,1,2001,15,f,95,+,456,O,O
DEUTNP,1,2001,15,f,TOT,.,8513,O,O
DEUTNP,1,2001,15,b,0,30,219,O,O
DEUTNP,1,2001,15,b,30,5,75,O,O
DEUTNP,1,2001,15,b,35,5,127,O,O
DEUTNP,1,2001,15,b,40,5,214,O,O
DEUTNP,1,2001,15,b,45,5,295,O,O
DEUTNP,1,2001,15,b,50,5,428,O,O
DEUTNP,1,2001,15,b,55,5,608,O,O
DEUTNP,1,2001,15,b,60,5,1093,O,O
DEUTNP,1,2001,15,b,65,5,1353,O,O
DEUTNP,1,2001,15,b,70,5,1787,O,O
DEUTNP,1,2001,15,b,75,5,2352,O,O
DEUTNP,1,2001,15,b,80,5,2177,O,O
DEUTNP,1,2001,15,b,85,5,2667,O,O
DEUTNP,1,2001,15,b,90,5,1774,O,O
DEUTNP,1,2001,15,b,95,+,544,O,O
DEUTNP,1,2001,15,b,TOT,.,15713,O,O
DEUTNP,1,2001,16,m,0,30,149,O,O
DEUTNP,1,2001,16,m,30,5,55,O,O
DEUTNP,1,2001,16,m,35,5,112,O,O
DEUTNP,1,2001,16,m,40,5,160,O,O
DEUTNP,1,2001,16,m,45,5,223,O,O
DEUTNP,1,2001,16,m,50,5,287,O,O
DEUTNP,1,2001,16,m,55,5,415,O,O
DEUTNP,1,2001,16,m,60,5,768,O,O
DEUTNP,1,2001,16,m,65,5,917,O,O
DEUTNP,1,2001,16,m,70,5,1129,O,O
DEUTNP,1,2001,16,m,75,5,1107,O,O
DEUTNP,1,2001,16,m,80,5,804,O,O
DEUTNP,1,2001,16,m,85,5,807,O,O
DEUTNP,1,2001,16,m,90,5,441,O,O
DEUTNP,1,2001,16,m,95,+,115,O,O
DEUTNP,1,2001,16,m,TOT,.,7489,O,O
DEUTNP,1,2001,16,f,0,30,70,O,O
DEUTNP,1,2001,16,f,30,5,25,O,O
DEUTNP,1,2001,16,f,35,5,55,O,O
DEUTNP,1,2001,16,f,40,5,58,O,O
DEUTNP,1,2001,16,f,45,5,103,O,O
DEUTNP,1,2001,16,f,50,5,150,O,O
DEUTNP,1,2001,16,f,55,5,219,O,O
DEUTNP,1,2001,16,f,60,5,339,O,O
DEUTNP,1,2001,16,f,65,5,449,O,O
DEUTNP,1,2001,16,f,70,5,739,O,O
DEUTNP,1,2001,16,f,75,5,1237,O,O
DEUTNP,1,2001,16,f,80,5,1401,O,O
DEUTNP,1,2001,16,f,85,5,1999,O,O
DEUTNP,1,2001,16,f,90,5,1399,O,O
DEUTNP,1,2001,16,f,95,+,485,O,O
DEUTNP,1,2001,16,f,TOT,.,8728,O,O
DEUTNP,1,2001,16,b,0,30,219,O,O
DEUTNP,1,2001,16,b,30,5,80,O,O
DEUTNP,1,2001,16,b,35,5,167,O,O
DEUTNP,1,2001,16,b,40,5,218,O,O
DEUTNP,1,2001,16,b,45,5,326,O,O
DEUTNP,1,2001,16,b,50,5,437,O,O
DEUTNP,1,2001,16,b,55,5,634,O,O
DEUTNP,1,2001,16,b,60,5,1107,O,O
DEUTNP,1,2001,16,b,65,5,1366,O,O
DEUTNP,1,2001,16,b,70,5,1868,O,O
DEUTNP,1,2001,16,b,75,5,2344,O,O
DEUTNP,1,2001,16,b,80,5,2205,O,O
DEUTNP,1,2001,16,b,85,5,2806,O,O
DEUTNP,1,2001,16,b,90,5,1840,O,O
DEUTNP,1,2001,16,b,95,+,600,O,O
DEUTNP,1,2001,16,b,TOT,.,16217,O,O
DEUTNP,1,2001,17,m,0,30,148,O,O
DEUTNP,1,2001,17,m,30,5,58,O,O
DEUTNP,1,2001,17,m,35,5,88,O,O
DEUTNP,1,2001,17,m,40,5,152,O,O
DEUTNP,1,2001,17,m,45,5,220,O,O
DEUTNP,1,2001,17,m,50,5,278,O,O
DEUTNP,1,2001,17,m,55,5,406,O,O
DEUTNP,1,2001,17,m,60,5,794,O,O
DEUTNP,1,2001,17,m,65,5,907,O,O
DEUTNP,1,2001,17,m,70,5,1210,O,O
DEUTNP,1,2001,17,m,75,5,1107,O,O
DEUTNP,1,2001,17,m,80,5,865,O,O
DEUTNP,1,2001,17,m,85,5,830,O,O
DEUTNP,1,2001,17,m,90,5,387,O,O
DEUTNP,1,2001,17,m,95,+,122,O,O
DEUTNP,1,2001,17,m,TOT,.,7572,O,O
DEUTNP,1,2001,17,f,0,30,83,O,O
DEUTNP,1,2001,17,f,30,5,16,O,O
DEUTNP,1,2001,17,f,35,5,50,O,O
DEUTNP,1,2001,17,f,40,5,78,O,O
DEUTNP,1,2001,17,f,45,5,97,O,O
DEUTNP,1,2001,17,f,50,5,133,O,O
DEUTNP,1,2001,17,f,55,5,220,O,O
DEUTNP,1,2001,17,f,60,5,361,O,O
DEUTNP,1,2001,17,f,65,5,479,O,O
DEUTNP,1,2001,17,f,70,5,739,O,O
DEUTNP,1,2001,17,f,75,5,1298,O,O
DEUTNP,1,2001,17,f,80,5,1364,O,O
DEUTNP,1,2001,17,f,85,5,1888,O,O
DEUTNP,1,2001,17,f,90,5,1467,O,O
DEUTNP,1,2001,17,f,95,+,450,O,O
DEUTNP,1,2001,17,f,TOT,.,8723,O,O
DEUTNP,1,2001,17,b,0,30,231,O,O
DEUTNP,1,2001,17,b,30,5,74,O,O
DEUTNP,1,2001,17,b,35,5,138,O,O
DEUTNP,1,2001,17,b,40,5,230,O,O
DEUTNP,1,2001,17,b,45,5,317,O,O
DEUTNP,1,2001,17,b,50,5,411,O,O
DEUTNP,1,2001,17,b,55,5,626,O,O
DEUTNP,1,2001,17,b,60,5,1155,O,O
DEUTNP,1,2001,17,b,65,5,1386,O,O
DEUTNP,1,2001,17,b,70,5,1949,O,O
DEUTNP,1,2001,17,b,75,5,2405,O,O
DEUTNP,1,2001,17,b,80,5,2229,O,O
DEUTNP,1,2001,17,b,85,5,2718,O,O
DEUTNP,1,2001,17,b,90,5,1854,O,O
DEUTNP,1,2001,17,b,95,+,572,O,O
DEUTNP,1,2001,17,b,TOT,.,16295,O,O
DEUTNP,1,2001,18,m,0,30,200,O,O
DEUTNP,1,2001,18,m,30,5,79,O,O
DEUTNP,1,2001,18,m,35,5,97,O,O
